,date,incident_info,mean_temperature,min_temperature,max_temperature,total_precipitation,snow_on_ground
1349,2022-07-01,11,16.5,9.9,23.2,17.0,0.0
1350,2022-07-02,15,13.7,10.3,17.1,0.9,0.0
1351,2022-07-03,6,11.9,9.9,13.9,0.1,0.0
1352,2022-07-04,21,12.4,10.3,14.5,8.9,0.0
1353,2022-07-05,27,15.2,9.3,21.1,5.8,0.0
1354,2022-07-06,21,12.3,7.1,17.6,0.0,0.0
1355,2022-07-07,27,17.7,11.2,24.3,19.3,0.0
1356,2022-07-08,18,18.0,10.7,25.3,0.0,0.0
1357,2022-07-09,18,18.0,11.2,24.9,0.0,0.0
1358,2022-07-10,23,16.9,10.5,23.2,0.0,0.0
1359,2022-07-11,37,18.0,11.7,24.3,0.0,0.0
1360,2022-07-12,35,21.3,13.5,29.1,0.0,0.0
1361,2022-07-13,20,18.2,11.9,24.4,0.0,0.0
1362,2022-07-14,20,18.7,10.3,27.1,0.0,0.0
1363,2022-07-15,29,20.1,11.1,29.1,0.0,0.0
1364,2022-07-16,21,20.6,13.3,27.8,0.0,0.0
1365,2022-07-17,9,19.0,14.6,23.4,0.0,0.0
1366,2022-07-18,29,16.1,12.7,19.5,2.3,0.0
1367,2022-07-19,22,20.8,13.3,28.3,0.1,0.0
1368,2022-07-20,21,16.8,8.9,24.6,0.0,0.0
1369,2022-07-21,24,19.3,11.2,27.5,0.0,0.0
1370,2022-07-22,25,17.4,11.9,22.9,0.6,0.0
1371,2022-07-23,15,17.8,11.0,24.6,0.0,0.0
1372,2022-07-24,16,19.1,11.4,26.8,0.0,0.0
1373,2022-07-25,17,17.4,13.0,21.8,1.1,0.0
1374,2022-07-26,16,18.5,12.7,24.3,0.0,0.0
1375,2022-07-27,18,20.5,13.3,27.8,0.0,0.0
1376,2022-07-28,24,22.2,13.9,30.5,0.0,0.0
1377,2022-07-29,22,23.2,14.9,31.5,2.1,0.0
1378,2022-07-30,12,20.5,13.6,27.4,2.6,0.0
1379,2022-07-31,13,20.5,12.0,28.9,0.0,0.0
1380,2022-08-01,12,21.8,13.8,29.9,0.0,0.0
1381,2022-08-02,26,17.8,12.4,23.3,0.0,0.0
1382,2022-08-03,23,20.2,12.5,27.9,0.0,0.0
1383,2022-08-04,16,14.4,8.6,20.2,0.0,0.0
1384,2022-08-05,41,12.9,7.6,18.1,0.0,0.0
1385,2022-08-06,9,16.2,6.9,25.6,0.0,0.0
1386,2022-08-07,18,20.6,11.5,29.7,0.0,0.0
1387,2022-08-08,18,20.5,11.9,29.1,0.0,0.0
1388,2022-08-09,27,19.6,11.9,27.4,0.0,0.0
1389,2022-08-10,18,21.4,15.0,27.8,0.0,0.0
1390,2022-08-11,33,22.9,14.9,30.9,0.0,0.0
1391,2022-08-12,20,22.1,13.1,31.2,4.2,0.0
1392,2022-08-13,17,21.5,12.6,30.5,0.0,0.0
1393,2022-08-14,9,19.4,10.7,28.2,0.0,0.0
1394,2022-08-15,16,18.6,10.4,26.8,0.0,0.0
1395,2022-08-16,19,20.7,10.2,31.2,0.6,0.0
1396,2022-08-17,24,19.3,11.7,26.9,0.0,0.0
1397,2022-08-18,22,21.3,11.9,30.7,0.0,0.0
1398,2022-08-19,18,22.8,13.9,31.8,0.0,0.0
1399,2022-08-20,14,20.3,13.4,27.2,0.0,0.0
1400,2022-08-21,8,20.1,14.3,25.9,2.8,0.0
1401,2022-08-22,20,19.5,11.9,27.1,8.0,0.0
1402,2022-08-23,16,16.1,14.3,17.9,1.1,0.0
1403,2022-08-24,13,18.3,12.1,24.5,0.0,0.0
1404,2022-08-25,15,16.7,9.2,24.2,0.0,0.0
1405,2022-08-26,14,19.0,10.4,27.7,0.0,0.0
1406,2022-08-27,26,15.0,10.5,19.5,9.9,0.0
1407,2022-08-28,13,15.1,8.1,22.0,0.0,0.0
1408,2022-08-29,16,17.5,7.7,27.2,0.0,0.0
1409,2022-08-30,30,21.1,11.5,30.6,0.0,0.0
1410,2022-08-31,34,22.0,12.4,31.6,0.0,0.0
1411,2022-09-01,36,19.0,12.1,25.8,0.0,0.0
1412,2022-09-02,18,20.2,10.2,30.3,0.0,0.0
1413,2022-09-03,19,21.5,9.9,33.1,0.0,0.0
1414,2022-09-04,12,24.3,16.9,31.7,0.0,0.0
1415,2022-09-05,11,15.8,9.2,22.4,0.0,0.0
1416,2022-09-06,43,13.7,4.4,23.0,0.0,0.0
1417,2022-09-07,26,18.6,7.8,29.4,0.0,0.0
1418,2022-09-08,17,11.8,7.5,16.2,0.8,0.0
1419,2022-09-09,22,11.4,6.2,16.6,2.4,0.0
1420,2022-09-10,20,14.1,2.4,25.8,0.0,0.0
1421,2022-09-11,20,18.3,7.5,29.0,0.0,0.0
1422,2022-09-12,20,15.2,10.5,20.0,0.0,0.0
1423,2022-09-13,24,14.5,9.3,19.7,0.0,0.0
1424,2022-09-14,19,14.8,8.8,20.8,0.0,0.0
1425,2022-09-15,19,14.7,5.9,23.5,0.0,0.0
1426,2022-09-16,23,14.3,6.7,22.0,0.0,0.0
1427,2022-09-17,19,12.1,6.3,17.8,0.0,0.0
1428,2022-09-18,14,10.1,1.9,18.4,0.0,0.0
1429,2022-09-19,16,7.6,3.4,11.8,7.5,0.0
1430,2022-09-20,43,7.2,0.7,13.8,0.0,0.0
1431,2022-09-21,31,8.0,-0.4,16.4,0.0,0.0
1432,2022-09-22,24,10.1,3.0,17.2,0.0,0.0
1433,2022-09-23,24,11.8,3.7,19.8,0.0,0.0
1434,2022-09-24,26,14.2,7.0,21.4,0.0,0.0
1435,2022-09-25,15,12.5,1.9,23.2,0.0,0.0
1436,2022-09-26,19,14.9,4.7,25.2,0.0,0.0
1437,2022-09-27,21,17.1,7.0,27.2,0.0,0.0
1438,2022-09-28,36,17.7,7.0,28.4,0.0,0.0
1439,2022-09-29,17,15.2,9.6,20.8,0.0,0.0
1440,2022-09-30,26,12.3,8.4,16.2,0.0,0.0
1441,2022-10-01,24,12.5,3.2,21.8,0.0,0.0
1442,2022-10-02,19,13.4,3.6,23.3,0.0,0.0
1443,2022-10-03,17,14.6,5.7,23.4,0.0,0.0
1444,2022-10-04,36,14.5,6.0,23.0,0.0,0.0
1445,2022-10-05,29,10.9,3.7,18.0,0.3,0.0
1446,2022-10-06,25,9.0,1.6,16.4,0.0,0.0
1447,2022-10-07,21,11.3,1.6,20.9,0.0,0.0
1448,2022-10-08,13,13.0,2.9,23.2,0.0,0.0
1449,2022-10-09,10,12.4,4.0,20.7,0.0,0.0
1450,2022-10-10,17,13.7,5.2,22.3,2.9,0.0
1451,2022-10-11,28,7.0,0.6,13.4,0.0,0.0
1452,2022-10-12,33,7.6,1.9,13.3,0.0,0.0
1453,2022-10-13,26,9.9,-1.8,21.6,0.0,0.0
1454,2022-10-14,15,12.2,4.7,19.7,0.0,0.0
1455,2022-10-15,16,8.0,-0.2,16.2,0.0,0.0
1456,2022-10-16,13,10.3,1.2,19.5,0.0,0.0
1457,2022-10-17,33,13.8,1.9,25.8,0.0,0.0
1458,2022-10-18,27,13.5,2.1,24.9,0.0,0.0
1459,2022-10-19,31,12.8,0.6,24.9,0.0,0.0
1460,2022-10-20,25,11.3,5.0,17.5,0.0,0.0
1461,2022-10-21,25,3.5,1.1,5.8,2.1,0.0
1462,2022-10-22,32,0.5,-0.2,1.2,14.1,6.0
1463,2022-10-23,15,-0.2,-4.1,3.7,2.3,11.0
1464,2022-10-24,26,0.1,-6.7,6.9,0.0,7.0
1465,2022-10-25,28,-0.8,-4.9,3.4,0.0,6.0
1466,2022-10-26,33,1.7,-4.6,8.1,0.0,4.0
1467,2022-10-27,18,7.8,3.3,12.2,0.0,1.0
1468,2022-10-28,29,5.1,-1.9,12.1,0.0,0.0
1469,2022-10-29,25,4.9,-2.9,12.8,0.0,0.0
1470,2022-10-30,6,8.3,3.1,13.5,0.0,0.0
1471,2022-10-31,27,3.8,0.0,7.5,0.0,0.0
1472,2022-11-01,47,-0.1,-3.6,3.4,4.9,0.0
1473,2022-11-02,48,-6.5,-9.7,-3.4,2.1,9.0
1474,2022-11-03,27,-8.7,-16.7,-0.7,0.0,4.0
1476,2022-11-05,21,-6.0,-10.5,-1.4,1.1,2.0
1477,2022-11-06,7,-12.8,-15.2,-10.5,0.2,6.0
1478,2022-11-07,50,-17.7,-20.3,-15.2,4.8,6.0
1479,2022-11-08,37,-20.0,-24.1,-15.9,0.0,16.0
1480,2022-11-09,35,-19.6,-23.8,-15.5,0.0,15.0
1481,2022-11-10,43,-12.0,-20.0,-4.1,0.0,15.0
1482,2022-11-11,13,-7.4,-14.9,0.2,0.0,15.0
1483,2022-11-12,8,-7.5,-14.1,-0.8,0.0,15.0
1484,2022-11-13,11,-5.3,-12.8,2.2,0.0,14.0
1485,2022-11-14,18,-3.3,-8.5,1.8,0.0,14.0
1486,2022-11-15,29,-1.7,-8.6,5.2,0.0,14.0
1487,2022-11-16,23,-3.5,-7.4,0.5,0.0,13.0
1488,2022-11-17,26,-10.2,-14.2,-6.2,0.0,13.0
1489,2022-11-18,21,-6.2,-12.5,0.0,0.0,13.0
1490,2022-11-19,26,-2.9,-13.6,7.7,0.0,12.0
1491,2022-11-20,7,-2.1,-8.6,4.5,0.0,12.0
1492,2022-11-21,26,0.7,-6.7,8.1,0.0,13.0
1493,2022-11-22,16,5.3,2.1,8.6,0.0,12.0
1494,2022-11-23,26,2.0,-1.7,5.7,0.9,11.0
1495,2022-11-24,21,4.8,-0.1,9.8,0.0,10.0
1496,2022-11-25,26,4.8,-1.7,11.3,0.0,6.0
1497,2022-11-26,19,0.3,-4.6,5.2,0.0,0.0
1498,2022-11-27,20,-3.9,-10.9,3.2,0.7,0.0
1499,2022-11-28,17,-12.6,-14.4,-10.9,0.0,0.0
1500,2022-11-29,24,-16.6,-18.9,-14.4,0.0,0.0
1501,2022-11-30,62,-18.2,-20.5,-15.9,0.6,0.0
1502,2022-12-01,53,-22.6,-24.9,-20.3,0.9,0.0
1503,2022-12-02,44,-21.0,-26.4,-15.5,0.0,1.0
1504,2022-12-03,13,-10.1,-19.8,-0.5,0.0,1.0
1505,2022-12-04,14,-2.6,-7.4,2.2,0.7,0.0
1506,2022-12-05,42,-13.2,-19.5,-6.9,0.9,2.0
1507,2022-12-06,61,-21.4,-23.2,-19.5,1.8,3.0
1508,2022-12-07,36,-9.8,-22.5,2.9,0.0,4.0
1509,2022-12-08,22,-5.2,-10.8,0.4,0.0,3.0
1510,2022-12-09,31,-6.5,-13.8,0.7,0.0,3.0
1511,2022-12-10,19,-8.9,-15.1,-2.7,0.0,3.0
1512,2022-12-11,15,-12.1,-16.8,-7.5,0.0,3.0
1513,2022-12-12,29,-13.5,-17.2,-9.8,0.0,3.0
1514,2022-12-13,25,-7.6,-17.0,1.9,0.2,2.0
1515,2022-12-14,30,-7.2,-13.9,-0.4,0.0,3.0
1516,2022-12-15,40,-7.8,-14.5,-1.1,0.0,3.0
1517,2022-12-16,24,-6.4,-13.4,0.6,0.0,3.0
1518,2022-12-17,23,-12.0,-21.6,-2.3,0.6,6.0
1519,2022-12-18,39,-22.9,-25.0,-20.8,0.3,6.0
1520,2022-12-19,36,-28.2,-31.7,-24.7,0.0,7.0
1521,2022-12-20,44,-30.3,-32.3,-28.3,1.1,7.0
1522,2022-12-21,54,-29.5,-31.7,-27.3,0.0,10.0
1523,2022-12-22,39,-27.8,-32.7,-22.9,0.0,9.0
1524,2022-12-23,50,-23.4,-28.2,-18.5,1.0,9.0
1525,2022-12-24,33,-9.1,-23.7,5.4,0.0,9.0
1526,2022-12-25,8,-2.1,-9.7,5.5,0.0,8.0
1527,2022-12-26,12,2.2,-4.3,8.6,0.0,8.0
1528,2022-12-27,9,1.4,-2.0,4.9,0.6,8.0
1529,2022-12-28,11,-4.9,-7.9,-2.0,0.3,7.0
1530,2022-12-29,13,-8.2,-12.3,-4.1,0.0,7.0
1531,2022-12-30,15,-2.7,-7.9,2.4,0.0,7.0
1532,2022-12-31,9,-6.3,-12.8,0.2,0.0,7.0
1533,2023-01-01,8,-3.7,-9.2,1.8,0.0,7.0
1534,2023-01-02,9,-4.5,-11.7,2.6,0.0,7.0
1535,2023-01-03,21,-6.4,-13.9,1.0,0.0,7.0
1536,2023-01-04,16,-6.3,-13.2,0.7,0.0,7.0
1537,2023-01-05,18,-11.7,-16.8,-6.5,0.0,7.0
1538,2023-01-06,13,0.2,-7.6,8.0,0.0,7.0
1539,2023-01-07,11,0.6,-5.0,6.3,0.0,7.0
1540,2023-01-08,6,-1.7,-6.3,2.8,0.0,7.0
1541,2023-01-09,20,-0.2,-5.7,5.3,0.0,8.0
1542,2023-01-10,13,-3.2,-10.6,4.2,0.0,7.0
1543,2023-01-11,27,-7.3,-14.1,-0.4,0.0,7.0
1544,2023-01-12,24,-3.4,-11.7,4.9,0.0,7.0
1545,2023-01-13,28,1.3,-4.2,6.9,0.0,7.0
1546,2023-01-14,9,1.1,-4.3,6.6,0.0,8.0
1547,2023-01-15,11,-3.4,-7.2,0.4,0.0,7.0
1548,2023-01-16,27,-6.7,-10.2,-3.2,0.1,7.0
1549,2023-01-17,21,-5.3,-12.3,1.8,0.0,7.0
1550,2023-01-18,28,-3.8,-11.3,3.7,0.0,7.0
1551,2023-01-19,19,-1.6,-7.2,4.0,0.0,8.0
1552,2023-01-20,15,-1.3,-6.7,4.1,0.0,8.0
1553,2023-01-21,16,4.3,-1.3,9.9,0.0,7.0
1554,2023-01-22,15,-1.1,-8.6,6.4,1.0,7.0
1555,2023-01-23,15,-3.4,-11.0,4.2,0.0,8.0
1556,2023-01-24,19,-1.3,-5.5,2.9,0.0,7.0
1557,2023-01-25,17,0.5,-3.8,4.8,0.1,7.0
1558,2023-01-26,20,4.2,-0.1,8.5,0.0,6.0
1559,2023-01-27,86,-6.1,-13.5,1.3,9.3,5.0
1560,2023-01-28,29,-19.1,-24.6,-13.6,0.1,16.0
1561,2023-01-29,15,-16.3,-23.2,-9.4,0.0,13.0
1562,2023-01-30,26,-9.0,-12.6,-5.4,0.5,14.0
1563,2023-01-31,17,-10.5,-16.0,-5.1,0.0,13.0
1564,2023-02-01,21,-12.2,-15.8,-8.6,0.1,12.0
1565,2023-02-02,22,-6.8,-17.2,3.6,0.0,11.0
1566,2023-02-03,16,3.1,-2.2,8.5,0.0,11.0
1567,2023-02-04,19,0.9,-4.5,6.4,0.0,7.0
1568,2023-02-05,10,0.2,-6.1,6.5,0.0,8.0
1569,2023-02-06,6,-0.8,-9.0,7.5,0.0,7.0
1570,2023-02-07,16,1.8,-3.4,7.0,0.0,4.0
1571,2023-02-08,16,-0.8,-5.4,3.7,0.0,3.0
1572,2023-02-09,20,-1.8,-9.7,6.1,0.0,3.0
1573,2023-02-10,15,0.1,-6.6,6.8,0.0,3.0
1574,2023-02-11,8,1.2,-4.4,6.8,0.0,0.0
1575,2023-02-12,3,3.9,-2.7,10.5,0.0,0.0
1576,2023-02-13,13,2.3,-3.0,7.7,0.0,0.0
1577,2023-02-14,13,-6.0,-10.5,-1.6,0.0,1.0
1578,2023-02-15,15,-4.8,-12.6,2.9,0.0,0.0
1579,2023-02-16,19,0.1,-8.7,9.0,0.0,0.0
1580,2023-02-17,9,-1.8,-7.5,3.8,0.0,0.0
1581,2023-02-18,16,-0.8,-4.8,3.3,0.0,0.0
1582,2023-02-19,7,1.4,-4.0,6.9,1.1,0.0
1583,2023-02-20,14,-6.5,-10.6,-2.3,4.8,3.0
1584,2023-02-21,32,-15.4,-20.3,-10.6,4.8,13.0
1585,2023-02-22,28,-23.4,-26.6,-20.3,0.6,11.0
1586,2023-02-23,23,-28.1,-30.3,-25.9,0.0,12.0
1587,2023-02-24,26,-21.8,-28.7,-14.9,0.0,11.0
1588,2023-02-25,12,-14.0,-20.5,-7.6,0.0,10.0
1589,2023-02-26,17,-8.4,-15.7,-1.2,0.0,10.0
1590,2023-02-27,15,-9.0,-13.8,-4.1,0.0,10.0
1591,2023-02-28,35,-11.9,-14.1,-9.7,3.0,10.0
1592,2023-03-01,26,-8.2,-13.2,-3.2,0.0,15.0
1593,2023-03-02,28,-0.8,-5.5,3.9,0.0,13.0
1594,2023-03-03,10,-5.1,-10.0,-0.2,0.3,12.0
1595,2023-03-04,20,-10.8,-15.3,-6.2,0.2,11.0
1596,2023-03-05,20,-14.0,-18.1,-9.9,1.5,15.0
1597,2023-03-06,24,-18.7,-21.5,-15.9,0.1,17.0
1598,2023-03-07,23,-15.7,-18.5,-12.8,0.0,16.0
1599,2023-03-08,26,-14.9,-15.8,-13.9,0.0,16.0
1600,2023-03-09,27,-16.8,-20.6,-12.9,0.0,16.0
1601,2023-03-10,18,-16.2,-20.9,-11.5,1.1,11.0
1602,2023-03-11,24,-13.8,-17.3,-10.3,0.1,20.0
1603,2023-03-12,9,-15.0,-18.1,-11.9,0.0,19.0
1604,2023-03-13,18,-10.6,-18.8,-2.4,0.0,19.0
1605,2023-03-14,24,-5.3,-11.5,0.9,0.3,11.0
1606,2023-03-15,29,-6.9,-14.1,0.3,0.0,10.0
1607,2023-03-16,19,-4.3,-10.6,2.1,0.0,10.0
1608,2023-03-17,24,-6.0,-14.0,2.1,0.0,10.0
1610,2023-03-19,12,-3.4,-11.3,4.4,0.0,10.0
1611,2023-03-20,29,-4.2,-11.5,3.1,0.0,8.0
1612,2023-03-21,22,-5.3,-8.8,-1.8,0.0,7.0
1613,2023-03-22,17,-1.0,-10.4,8.5,0.0,7.0
1614,2023-03-23,20,-0.8,-9.1,7.6,0.0,5.0
1615,2023-03-24,13,-3.3,-7.3,0.8,0.0,2.0
1616,2023-03-25,12,-2.3,-8.0,3.5,0.0,1.0
1617,2023-03-26,8,-2.6,-5.1,-0.2,0.0,1.0
1618,2023-03-27,35,-6.2,-8.8,-3.6,1.2,1.0
1619,2023-03-28,18,-6.9,-12.0,-1.8,0.0,1.0
1620,2023-03-29,13,-1.8,-10.0,6.4,0.0,0.0
1621,2023-03-30,10,-2.5,-6.2,1.1,0.0,1.0
1622,2023-03-31,19,2.0,-6.9,10.9,0.0,1.0
1623,2023-04-01,13,4.4,0.3,8.5,0.0,1.0
1624,2023-04-02,7,0.8,-2.1,3.8,0.0,1.0
1625,2023-04-03,7,-2.4,-5.9,1.2,0.0,1.0
1626,2023-04-04,11,-3.5,-7.8,0.9,0.1,1.0
1627,2023-04-05,18,-2.3,-8.9,4.3,0.0,1.0
